time,humidity,temperature
195579999, 82.50, 23.80
195599998, 82.40, 23.80
195619999, 82.40, 23.80
195639998, 82.40, 23.80
195659999, 82.40, 23.80
195680000, 82.40, 23.80
195699998, 82.40, 23.80
195720000, 82.20, 23.80
195740000, 82.10, 23.80
195760000, 82.20, 23.80
195779999, 82.20, 23.80
195799999, 82.10, 23.80
195819999, 82.20, 23.80
195840000, 82.10, 23.80
195859998, 82.00, 23.80
195899999, 82.00, 23.80
195919998, 82.00, 23.80
195939998, 82.00, 23.80
195959999, 82.00, 23.80
195979999, 82.00, 23.80
196000000, 82.10, 23.80
196019999, 82.10, 23.80
196039999, 82.00, 23.80
196059999, 82.00, 23.80
196080000, 82.10, 23.80
196099999, 82.10, 23.80
196119999, 82.00, 23.80
196139999, 82.00, 23.80
196179998, 82.00, 23.80
196199999, 82.00, 23.80
196219999, 82.00, 23.80
196240000, 82.10, 23.80
196259999, 82.10, 23.80
196280000, 82.10, 23.80
196300000, 82.10, 23.80
196320000, 82.20, 23.80
196339999, 82.20, 23.80
196380000, 82.10, 23.80
196399998, 82.00, 23.80
196419999, 82.20, 23.80
196459999, 82.20, 23.90
196480000, 82.10, 23.80
196499999, 82.20, 23.80
196520000, 82.10, 23.80
196539999, 82.00, 23.80
196560000, 82.10, 23.80
196579998, 82.00, 23.80
196599999, 82.00, 23.80
196619999, 81.90, 23.80
196639998, 81.90, 23.80
196659999, 81.90, 23.80
196680000, 81.90, 23.80
196699999, 81.90, 23.80
196720000, 82.00, 23.80
196739998, 82.00, 23.80
196759998, 82.00, 23.80
196779999, 82.00, 23.80
196800000, 82.00, 23.80
196839999, 82.00, 23.80
196859999, 82.00, 23.80
196879998, 82.00, 23.80
196899998, 82.10, 23.80
196919998, 82.10, 23.80
196939999, 82.00, 23.80
196959998, 82.00, 23.80
196979998, 82.00, 23.80
196999999, 82.00, 23.80
197020000, 82.00, 23.80
197040000, 82.00, 23.80
197059999, 82.10, 23.80
197079999, 82.00, 23.80
197119998, 82.00, 23.80
197139998, 82.10, 23.80
197159999, 82.10, 23.80
197179999, 82.10, 23.80
197200000, 82.00, 23.80
197220000, 82.00, 23.80
197240000, 82.10, 23.80
197259998, 82.20, 23.90
197280000, 82.10, 23.80
197299999, 82.10, 23.80
197319999, 82.00, 23.80
197340000, 82.00, 23.80
197360000, 82.00, 23.80
197379999, 82.10, 23.80
197399999, 82.00, 23.80
197419999, 82.00, 23.80
197440000, 81.90, 23.80
197459999, 81.90, 23.80
197479999, 81.80, 23.80
197499999, 81.80, 23.80
197519998, 81.90, 23.80
197539999, 81.90, 23.80
197559999, 81.90, 23.80
197579999, 81.90, 23.80
197599998, 81.90, 23.80
197639999, 81.90, 23.80
197659999, 81.90, 23.80
197679998, 81.90, 23.80
197699998, 81.90, 23.80
197739999, 81.90, 23.80
197759998, 81.90, 23.80
197779999, 81.90, 23.80
197799999, 81.90, 23.80
197820000, 81.90, 23.80
197840000, 81.90, 23.80
197859999, 81.80, 23.80
197879999, 81.90, 23.80
197900000, 81.90, 23.80
197939998, 82.00, 23.80
197979999, 81.90, 23.80
198019998, 82.00, 23.80
198039999, 82.10, 23.80
198060000, 82.00, 23.80
198080000, 82.00, 23.80
198099999, 82.20, 24.10
198120000, 82.00, 23.80
198140000, 82.20, 23.80
198159998, 82.00, 23.80
198179999, 82.00, 23.80
198199999, 82.10, 23.80
198219999, 82.00, 23.70
198240000, 82.10, 23.80
198259998, 82.00, 23.80
198280000, 81.90, 23.70
198320000, 82.00, 23.70
198339999, 82.10, 23.80
198359999, 82.10, 23.80
198379999, 82.10, 23.80
198400000, 82.10, 23.70
198419999, 82.10, 23.80
198439999, 82.20, 24.00
198479998, 82.00, 23.70
198519999, 82.50, 24.40
198539999, 82.10, 23.70
198579999, 82.20, 23.80
198599999, 82.20, 23.80
198619999, 82.20, 23.70
198639998, 82.10, 23.70
198659999, 82.20, 23.80
198679999, 82.20, 23.80
198719998, 82.20, 23.80
198739999, 82.20, 23.80
198759999, 82.20, 23.70
198799998, 82.20, 23.70
198819998, 82.30, 23.80
198839999, 82.20, 23.70
198879998, 82.30, 23.70
198899999, 82.30, 23.70
198919999, 82.30, 23.70
198940000, 82.40, 23.70
198959998, 82.30, 23.70
198999998, 82.50, 23.70
199039998, 82.50, 23.70
199059998, 82.60, 23.70
199079999, 82.60, 23.70
199099998, 82.60, 23.70
199119998, 82.60, 23.70
199159999, 82.60, 23.70
199179999, 82.60, 23.70
199199998, 82.70, 23.70
199219998, 82.70, 23.70
199239998, 82.70, 23.70
199260000, 82.70, 23.70
199279998, 82.70, 23.70
199299999, 82.70, 23.70
199340000, 82.70, 23.70
199359998, 82.70, 23.70
199379999, 82.80, 23.70
199399999, 82.80, 23.70
199420000, 82.80, 23.70
199440000, 82.80, 23.70
199459999, 82.70, 23.70
199479998, 82.90, 23.70
199499999, 82.90, 23.70
199519998, 82.90, 23.70
199560000, 82.90, 23.70
199579999, 82.90, 23.70
199599998, 82.90, 23.70
199619998, 83.00, 23.70
199639999, 83.00, 23.70
199659999, 83.00, 23.70
199680000, 82.90, 23.70
199699999, 82.90, 23.60
199719999, 82.90, 23.60
199739999, 82.90, 23.70
199779999, 83.00, 23.70
199799999, 83.00, 23.70
199840000, 83.10, 23.70
199859999, 83.00, 23.60
199879999, 83.00, 23.70
199900000, 82.90, 23.50
199920000, 83.00, 23.60
199939998, 83.00, 23.70
199959998, 83.10, 23.70
199979999, 83.20, 23.70
199999998, 83.10, 23.60
200019998, 83.20, 23.60
200039999, 83.20, 23.70
200059999, 83.20, 23.60
200080000, 83.20, 23.60
200099998, 83.10, 23.60
200119999, 83.20, 23.60
200139999, 83.20, 23.60
200160000, 83.30, 23.60
200179998, 83.40, 23.60
200199999, 83.40, 23.60
200220000, 83.50, 23.60
200239998, 82.00, 21.30
200259998, 83.50, 23.60
200279999, 83.50, 23.60
200299999, 83.40, 23.60
200319998, 83.50, 23.60
200339998, 83.50, 23.60
200360000, 83.60, 23.70
200380000, 82.70, 22.40
200400000, 83.50, 23.60
200419998, 83.50, 23.60
200459999, 83.60, 23.60
200480000, 83.60, 23.60
200499999, 83.60, 23.60
200540000, 83.70, 23.60
200559998, 83.80, 23.70
200579998, 83.80, 23.60
200599998, 83.70, 23.60
200619999, 83.80, 23.60
200639998, 83.80, 23.60
200659999, 83.90, 23.60
200679999, 83.80, 23.60
200699999, 83.80, 23.60
200719998, 83.80, 23.60
200739999, 83.90, 23.60
200759999, 83.90, 23.60
200779999, 83.90, 23.60
200800000, 83.90, 23.60
200819999, 83.90, 23.60
200839998, 83.90, 23.60
200860000, 83.90, 23.60
200880000, 84.10, 23.80
200899999, 83.90, 23.60
200920000, 84.00, 23.60
200939999, 83.90, 23.60
200960000, 83.90, 23.60
200979999, 83.90, 23.60
200999998, 84.00, 23.60
201019999, 84.00, 23.60
201040000, 84.00, 23.60
201079999, 84.00, 23.60
201099999, 84.30, 24.00
201120000, 84.00, 23.60
201139999, 84.00, 23.60
201179999, 83.90, 23.60
201200000, 83.90, 23.60
201219998, 83.90, 23.60
201239999, 84.00, 23.60
201260000, 83.80, 23.60
201299998, 83.90, 23.60
201319999, 83.90, 23.60
201340000, 83.90, 23.60
201360000, 83.90, 23.60
201399999, 83.90, 23.60
201419999, 83.90, 23.60
201440000, 84.00, 23.60
201459999, 84.00, 23.60
201479999, 83.90, 23.60
201499998, 84.00, 23.60
201519998, 84.00, 23.60
201539999, 84.00, 23.60
201559999, 84.00, 23.60
201579999, 83.90, 23.60
201619999, 84.00, 23.60
201639999, 84.00, 23.60
201659999, 84.00, 23.60
201680000, 84.10, 23.60
201699999, 84.10, 23.60
201719999, 84.00, 23.60
201739999, 84.00, 23.60
201759998, 84.00, 23.60
201779999, 84.10, 23.60
201799998, 84.20, 23.70
201840000, 84.10, 23.60
201859998, 84.10, 23.60
201879999, 84.10, 23.60
201899999, 84.10, 23.60
201919998, 84.30, 23.90
201939998, 84.20, 23.60
201959999, 84.20, 23.60
201979999, 84.20, 23.60
201999998, 84.20, 23.60
202019999, 84.20, 23.70
202039999, 84.20, 23.60
202059998, 84.40, 23.90
202079998, 84.20, 23.60
202099998, 84.20, 23.60
202119999, 84.30, 23.60
202139998, 84.20, 23.60
202160000, 84.30, 23.60
202179998, 84.40, 23.60
202199999, 84.40, 23.60
202219999, 84.40, 23.60
202240000, 84.40, 23.60
202259999, 84.40, 23.60
202279999, 85.30, 25.00
202300000, 84.80, 24.30
202339998, 84.40, 23.60
202359999, 84.30, 23.60
202379999, 84.40, 23.60
202399998, 84.40, 23.60
202419998, 84.40, 23.60
202439999, 84.20, 23.60
202459999, 84.30, 23.60
202480000, 84.40, 23.60
202499998, 84.40, 23.60
202520000, 84.50, 23.60
202540000, 84.60, 23.60
202560000, 84.60, 23.60
202579999, 84.60, 23.60
202599999, 84.60, 23.60
202619998, 84.70, 23.60
202640000, 84.60, 23.60
202659999, 84.60, 23.60
202679999, 84.60, 23.60
202700000, 84.60, 23.60
202719998, 84.70, 23.60
202739999, 84.80, 23.60
202760000, 84.80, 23.60
202799998, 84.80, 23.60
202819998, 84.90, 23.60
202840000, 85.00, 23.60
202879998, 85.00, 23.50
202899998, 85.10, 23.60
202919999, 85.20, 23.50
202940000, 84.90, 23.20
202960000, 85.20, 23.60
202979998, 85.30, 23.60
202999999, 85.30, 23.60
203019999, 85.20, 23.50
203039998, 85.20, 23.50
203059999, 85.20, 23.50
203100000, 85.30, 23.60
203120000, 85.30, 23.60
203139999, 85.30, 23.60
203159999, 85.20, 23.60
203200000, 84.80, 23.70
203219998, 83.60, 23.70
203239999, 83.00, 23.80
203279998, 82.70, 23.80
203319999, 83.30, 23.80
203339999, 83.30, 23.90
203360000, 82.90, 24.00
203379999, 83.30, 24.00
203399998, 82.80, 24.00
203420000, 82.40, 24.00
203459998, 82.90, 24.20
203479998, 82.60, 24.00
203499999, 82.70, 24.10
203520000, 82.80, 24.00
203559999, 82.30, 24.00
203579999, 82.30, 24.30
203619999, 81.20, 24.10
203639998, 81.30, 24.10
203680000, 82.10, 24.10
203699999, 82.50, 24.10
203739999, 81.80, 24.10
203760001, 81.60, 24.10
203779999, 82.10, 24.10
203799998, 81.80, 24.10
203839998, 82.80, 24.70
203859999, 81.90, 24.10
203879999, 81.00, 24.50
203899999, 81.00, 24.10
203919998, 81.20, 24.10
203939999, 81.00, 24.10
203979999, 81.90, 24.20
203999998, 79.40, 20.80
204019999, 81.60, 24.10
204039999, 81.70, 24.20
204059999, 81.60, 24.20
204079998, 81.20, 24.20
204119998, 81.50, 24.20
204139999, 81.00, 24.00
204159998, 81.90, 24.20
204179999, 82.10, 24.20
204219999, 81.80, 24.20
204239998, 79.60, 21.30
204279999, 81.10, 24.30
204299999, 81.20, 24.20
204319998, 82.00, 24.20
204339999, 81.50, 22.70
204359999, 82.70, 24.30
204380000, 82.40, 24.20
204400000, 81.90, 24.20
204419999, 81.30, 24.20
204439999, 81.20, 24.30
204460000, 78.90, 21.20
204480000, 81.30, 24.30
204499999, 81.70, 24.20
204519999, 81.90, 24.30
204559998, 81.60, 24.20
204599999, 82.00, 24.30
204619999, 81.50, 24.30
204640000, 81.80, 24.10
204659999, 81.60, 24.30
204679999, 81.60, 24.30
204720000, 81.40, 24.30
204739999, 82.10, 24.30
204779999, 79.90, 21.50
204800000, 81.90, 24.20
204819999, 82.20, 24.30
204839999, 81.80, 24.30
204880000, 81.80, 24.30
204899998, 82.50, 24.30
204919999, 81.90, 24.30
204940000, 81.70, 24.30
204979999, 82.00, 24.30
205019999, 82.10, 24.30
205040000, 82.40, 24.30
205079999, 82.30, 24.30
205099999, 82.30, 24.30
205120000, 82.10, 24.30
205139999, 81.60, 24.30
205159998, 81.70, 24.20
205199998, 82.30, 24.30
205219998, 82.50, 24.30
205259999, 81.90, 24.30
205280000, 82.10, 24.30
205299998, 81.90, 24.30
205319999, 81.80, 24.30
205359998, 81.80, 24.30
205379999, 81.50, 24.30
205399999, 82.20, 24.30
205419999, 82.30, 24.30
205459999, 82.40, 24.30
205479999, 82.30, 24.30
205519998, 82.20, 24.30
205539999, 82.50, 24.30
205559999, 82.10, 24.30
205579999, 81.90, 24.30
205600000, 82.00, 24.30
205619999, 82.40, 24.30
205659999, 82.40, 24.30
205679998, 82.30, 24.30
205719999, 82.30, 24.30
205739999, 82.00, 24.30
205759998, 81.90, 24.30
205779999, 81.70, 24.30
205799998, 81.90, 24.30
205820000, 81.80, 24.30
205839998, 81.90, 24.40
205859999, 81.90, 24.30
205879999, 81.70, 24.30
205899999, 81.80, 24.30
205920000, 81.50, 24.30
205939999, 81.40, 24.30
205959999, 81.80, 24.30
205980000, 81.60, 24.30
206019998, 81.40, 24.30
206040000, 81.40, 24.30
206059999, 81.60, 24.30
206080000, 81.70, 24.30
206119999, 82.00, 24.40
206140000, 81.90, 24.40
206160000, 81.40, 24.30
206200000, 81.40, 24.40
206219999, 81.40, 24.40
206259999, 81.00, 24.40
206279999, 81.40, 24.40
206300000, 81.40, 24.40
206320000, 81.40, 24.40
206339998, 81.60, 24.40
206360000, 81.60, 24.40
206379999, 81.60, 24.40
206419999, 81.50, 24.40
206439998, 81.40, 24.40
206459999, 81.80, 24.40
206480000, 81.70, 24.40
206499998, 81.80, 24.40
206519999, 81.50, 24.40
206560000, 81.20, 24.30
206579998, 81.10, 24.40
206599999, 81.10, 24.40
206619999, 78.80, 20.60
206639998, 81.00, 24.40
206659999, 81.10, 24.40
206680000, 81.00, 24.40
206699999, 80.90, 24.40
206719998, 81.40, 24.40
206739999, 81.60, 24.40
206759998, 80.10, 21.80
206779999, 81.70, 24.40
206799998, 81.40, 24.40
206839999, 81.40, 24.40
206859999, 81.20, 24.40
206879998, 81.40, 24.40
206899999, 81.50, 24.40
206919999, 81.50, 24.40
206940000, 81.60, 24.40
206960000, 81.40, 24.40
206979998, 81.40, 24.40
207000000, 81.10, 24.40
207019999, 80.90, 24.40
207040000, 80.90, 24.40
207059998, 81.00, 24.40
207079999, 81.00, 24.40
207100000, 81.10, 24.40
207119998, 81.20, 24.40
207139999, 81.30, 24.40
207159998, 81.00, 24.40
207179999, 80.90, 24.40
207199998, 81.00, 24.40
207219998, 80.80, 24.40
207239999, 81.40, 24.40
207260000, 81.00, 24.40
207279998, 81.00, 24.40
207319999, 80.70, 24.40
207340000, 80.80, 24.40
207379999, 80.50, 24.40
207399999, 80.70, 24.40
207420000, 80.80, 24.40
207440000, 80.70, 24.40
207459998, 80.80, 24.40
207479998, 80.60, 24.40
207500000, 80.70, 24.40
207539999, 80.60, 24.40
207579999, 80.60, 24.40
207599998, 80.70, 24.40
207619999, 80.50, 24.40
207639999, 80.90, 24.40
207659999, 80.90, 24.40
207680000, 81.00, 24.80
207719999, 80.70, 24.40
207739999, 80.60, 24.40
207760000, 80.70, 24.40
207779999, 81.30, 24.40
207799999, 81.00, 24.40
207839998, 81.10, 24.40
207859999, 81.30, 24.40
207879999, 81.10, 24.40
207899999, 81.10, 24.40
207919998, 80.90, 24.40
207939998, 80.30, 23.40
207959999, 80.70, 24.40
207979999, 80.80, 24.40
208000000, 80.80, 24.40
208019998, 80.80, 24.40
208039998, 81.10, 24.30
208059999, 81.00, 24.40
208080000, 81.00, 24.40
208099999, 81.00, 24.40
208119999, 80.80, 24.30
208139999, 80.60, 24.40
208160000, 80.90, 24.40
208179998, 80.90, 24.30
208199999, 81.20, 24.40
208239998, 81.20, 24.30
208259999, 81.10, 24.40
208279999, 80.80, 24.30
208299999, 81.00, 24.30
208320000, 80.90, 24.40
208339999, 80.80, 24.30
208359999, 80.90, 24.30
208380000, 80.90, 24.30
208400000, 80.90, 24.30
208419999, 80.90, 24.30
208439999, 80.90, 24.30
208479998, 80.80, 24.40
208499999, 80.80, 24.30
208519999, 80.90, 24.40
208539999, 81.00, 24.80
208559998, 80.70, 24.30
208579999, 80.70, 24.40
208599999, 80.80, 24.30
208619999, 80.60, 24.30
208639998, 80.80, 24.30
208659998, 80.60, 24.30
208679999, 81.00, 24.30
208699999, 80.90, 24.40
208719998, 80.80, 24.30
208739998, 80.10, 23.10
208759999, 81.00, 24.40
208780000, 81.10, 24.30
208800000, 81.10, 24.30
208819998, 81.40, 24.40
208839999, 79.80, 24.30
208879998, 81.60, 24.30
208899999, 81.90, 24.30
208919999, 82.20, 24.30
208939999, 82.40, 24.20
208959998, 82.50, 24.30
208979999, 82.60, 24.20
208999999, 82.70, 24.20
209039998, 82.70, 24.10
209079999, 83.00, 24.10
209099999, 82.90, 24.10
209119998, 83.10, 24.10
209159999, 83.20, 24.10
209179999, 83.30, 24.00
209199998, 83.20, 24.00
209219998, 83.30, 24.10
209239998, 83.30, 24.00
209280000, 83.30, 24.00
209319998, 83.30, 23.90
209340000, 83.40, 24.00
209359998, 83.70, 24.00
209379999, 83.70, 24.00
209400000, 83.30, 23.20
209420000, 83.80, 24.00
209459998, 83.70, 24.00
209479999, 83.70, 24.00
209519998, 83.60, 24.00
209559999, 83.50, 23.90
209579999, 83.80, 24.30
209619998, 83.60, 24.00
209659998, 83.60, 24.00
209679998, 83.80, 24.00
209699999, 83.90, 24.00
209719999, 83.90, 24.00
209739999, 83.80, 24.00
209779998, 83.70, 24.00
209800000, 83.60, 23.90
209819999, 83.60, 24.00
209859999, 83.60, 24.00
209879999, 83.90, 24.40
209919998, 83.80, 24.00
209939999, 83.90, 24.00
209959999, 83.80, 24.00
209979999, 82.90, 22.50
210019998, 83.90, 24.00
210039999, 83.90, 24.00
210060000, 83.90, 24.00
210099998, 83.70, 23.80
210120000, 83.70, 23.90
210139998, 83.60, 23.90
210159998, 83.60, 23.90
210199999, 83.70, 23.90
210219999, 83.80, 23.90
210259998, 83.90, 23.90
210279999, 83.80, 23.90
210319998, 83.80, 23.90
210339999, 83.80, 23.90
210359999, 83.80, 23.90
210380000, 83.80, 23.90
210399998, 83.80, 23.90
210419998, 83.80, 23.90
210459999, 83.80, 23.90
210499999, 83.90, 23.90
210539999, 83.80, 23.90
210579998, 83.90, 23.90
210619999, 83.90, 23.90
210639998, 83.80, 23.90
210659999, 83.90, 23.90
210679999, 84.00, 23.90
210699999, 83.90, 23.90
210719998, 83.80, 23.90
210739999, 83.80, 23.90
210759998, 83.80, 23.90
210799998, 83.90, 23.90
210819998, 83.80, 23.90
210839999, 83.80, 23.90
210859999, 83.80, 23.90
210879998, 83.90, 23.90
210919998, 83.80, 23.90
210939999, 83.80, 23.90
210960000, 83.80, 23.90
210999998, 83.80, 23.90
211019999, 83.80, 23.90
211040000, 83.80, 23.90
211059999, 83.80, 23.90
211079998, 83.80, 23.90
211099998, 83.70, 23.90
211139999, 83.70, 23.90
211159999, 83.70, 23.90
211199998, 83.70, 23.90
211219999, 83.70, 23.90
211239999, 83.70, 23.90
211260000, 83.70, 23.90
211279998, 83.60, 23.90
211299999, 83.10, 23.20
211319999, 83.20, 23.80
211339999, 83.20, 23.90
211360000, 83.10, 23.90
211380000, 83.20, 23.90
211399999, 83.20, 23.90
211420000, 83.30, 23.90
211459999, 83.40, 23.80
211479998, 83.70, 23.90
211500000, 81.50, 20.40
211520000, 83.60, 23.90
211539999, 83.60, 23.90
211559999, 83.70, 23.90
211580000, 83.60, 23.90
211619998, 83.60, 23.90
211639999, 83.60, 23.90
211659999, 83.70, 23.90
211679998, 83.60, 23.90
211699999, 83.60, 23.90
211719998, 83.60, 23.90
211739999, 83.60, 23.90
211760000, 83.40, 23.90
211799999, 83.40, 23.90
211839998, 83.30, 23.90
211859999, 83.10, 23.90
211879998, 83.30, 23.90
211899999, 83.30, 23.80
211919998, 83.30, 23.80
211959998, 83.40, 23.90
211980000, 83.40, 23.80
211999998, 83.80, 24.30
212039998, 83.50, 23.90
212059999, 83.20, 23.80
212079998, 83.10, 23.80
212119999, 83.30, 23.90
212139999, 83.30, 23.90
212159998, 83.40, 23.90
212179999, 83.40, 23.90
212220000, 83.40, 23.90
212239998, 83.40, 23.90
212259999, 83.30, 23.80
212299999, 83.60, 24.10
212320000, 83.40, 23.80
212339999, 83.40, 23.90
212359999, 83.40, 23.80
212379999, 83.50, 23.90
212399998, 83.50, 23.90
212419998, 83.40, 23.80
212439999, 83.40, 23.80
212459999, 83.50, 23.90
212480000, 83.50, 23.90
212500000, 83.50, 23.90
212539999, 83.50, 23.90
212560000, 83.40, 23.90
212579999, 83.40, 23.90
212619999, 83.40, 23.90
212639998, 83.30, 23.80
212659998, 83.40, 23.90
212679999, 83.40, 23.90
212699999, 83.40, 23.90
212739999, 83.40, 23.90
212759999, 83.30, 23.80
212800000, 83.30, 23.80
212819999, 83.30, 23.80
212839999, 83.30, 23.80
212860000, 83.30, 23.80
212899998, 83.30, 23.80
212919998, 83.30, 23.80
212939999, 83.30, 23.80
212959998, 84.70, 25.80
212979999, 83.30, 23.80
212999999, 83.30, 23.80
213019999, 83.20, 23.80
213040000, 83.30, 23.90
213079999, 83.30, 23.80
213099999, 81.30, 20.70
213119998, 83.20, 23.80
213139999, 83.20, 23.90
213159998, 83.30, 23.90
213179999, 83.20, 23.80
213199998, 83.20, 23.80
213219999, 83.20, 23.80
213239999, 83.30, 23.90
213279998, 83.20, 23.80
213299999, 83.20, 23.90
213319999, 83.20, 23.80
213339999, 83.20, 23.90
213379998, 83.20, 23.90
213399999, 83.10, 23.80
213419999, 83.20, 23.80
213439998, 83.10, 23.80
213459999, 83.00, 23.80
213479998, 83.20, 23.90
213499999, 83.00, 23.80
213520000, 83.00, 23.80
213539999, 83.00, 23.80
213559999, 83.10, 23.80
213579999, 83.10, 23.80
213619999, 83.20, 23.90
213639999, 83.10, 23.80
213659999, 83.20, 23.80
213679998, 83.20, 23.90
213699999, 83.10, 23.80
213719998, 83.00, 23.80
213739999, 83.20, 23.80
213759998, 83.20, 23.80
213799999, 83.20, 23.80
213819999, 83.10, 23.80
213840000, 83.20, 23.90
213879998, 83.10, 23.90
213900000, 83.10, 23.90
213920000, 85.60, 27.20
213959999, 83.00, 23.80
213979998, 83.00, 23.90
214000000, 83.20, 23.90
214019999, 83.20, 23.90
214039998, 83.20, 23.80
214059999, 83.20, 23.90
214079998, 83.10, 23.80
214119999, 83.10, 23.90
214139999, 83.10, 23.90
214160000, 83.20, 23.90
214199998, 83.00, 23.90
214220000, 82.80, 23.90
